,external_mall_id,block_id,average_dwell_time,median_dwell_time,store_id,store_visits_monthly_average,store_window_flow_monthly_average,store_visits_daily_average,store_window_flow_daily_average,store_total_visits,store_total_window_flow,days_with_traffic_data
1958,36,13812,1139.1779562938252,840.0,7097.0,130349.67,748116.67,5586.41,32062.14,391049,2244350,70
1959,13,7676,239.72764853692144,120.0,344.0,2658.38,778683.62,99.38,29109.67,21267,6229469,214
1960,13,7693,1653.8481174218252,1440.0,193.0,5630.11,884202.78,202.68,31831.3,50671,7957825,250
1961,28,5788,2481.344931415189,2220.0,9837.0,14418.77,559325.23,512.14,19866.74,187444,7271228,366
1962,33,6752,427.067770271015,300.0,2240.0,14266.38,572873.0,533.32,21415.81,114131,4582984,214
1963,33,6755,597.7528583992964,420.0,2230.0,7198.9,618646.8,247.38,21259.34,71989,6186468,291
1964,13,7645,639.0951877983861,360.0,213.0,22952.44,330290.44,826.29,11890.46,206572,2972614,250
1965,16,1834,336.9720633523977,180.0,5128.0,3170.08,880263.15,112.6,31266.18,41211,11443421,366
1966,17,4406,1052.6176104777535,780.0,5775.0,91652.31,543871.77,3255.41,19317.85,1191480,7070333,366
1967,25,6197,575.3322020623939,360.0,11482.0,5102.23,1119163.0,181.23,39751.69,66329,14549119,366
1968,10,4645,514.8941310217422,360.0,1424.0,2819.69,176988.0,100.15,6286.46,36656,2300844,366
1969,28,5823,215.5636856368564,120.0,9949.0,3728.92,583870.15,132.45,20738.56,48476,7590312,366
1970,33,6780,317.9663555026475,120.0,2168.0,35527.5,416539.0,1220.88,14314.05,355275,4165390,291
1971,14,5059,525.8806454956979,240.0,4841.0,6064.31,2484744.85,215.4,88255.96,78836,32301683,366
1972,33,6834,986.1800051137816,300.0,2056.0,10416.6,707318.0,357.96,24306.46,104166,7073180,291
1973,36,1114,386.4637805400771,300.0,7037.0,3949.0,606586.67,169.24,25996.57,11847,1819760,70
1974,7,67,511.71763360960273,360.0,5971.0,6732.0,638496.5,240.43,22803.45,53856,5107972,224
1975,7,67,511.71763360960273,360.0,6073.0,6732.0,638496.5,240.43,22803.45,53856,5107972,224
1976,14,5114,1136.4478971336723,1080.0,4980.0,2085.69,623221.92,74.08,22136.3,27114,8101885,366
1977,16,1765,795.4223707835665,360.0,5212.0,85832.31,377978.92,3048.69,13425.48,1115820,4913726,366
1978,30,7495,369.0455784962992,180.0,1902.0,3780.44,430164.0,140.02,15932.0,34024,3871476,243
1979,22,6672,669.8324294836825,240.0,4451.0,35327.64,488243.91,1241.55,17158.73,388604,5370683,313
1980,28,5876,1563.9754412893324,1260.0,10007.0,1524.0,62165.08,54.13,2208.05,19812,808146,366
1981,33,6920,329.8599852616065,120.0,1972.0,3647.2,443951.0,125.33,15256.05,36472,4439510,291
1982,36,1149,286.7424648718224,180.0,7327.0,4700.0,845586.0,201.43,36239.4,14100,2536758,70
1983,14,5027,465.80681121453654,120.0,4945.0,5745.08,184756.38,204.06,6562.39,74686,2401833,366
1984,28,5812,521.0100213051369,180.0,10011.0,2569.31,655708.92,91.26,23290.21,33401,8524216,366
1985,36,13810,911.2344415255004,540.0,7161.0,161522.33,1324391.0,6922.39,56759.61,484567,3973173,70
1986,10,4632,257.74065846787704,120.0,1390.0,12511.85,453360.23,444.41,16102.96,162654,5893683,366
1987,15,472,1807.837802907916,1080.0,5589.0,9616.15,154657.85,343.43,5523.49,125010,2010552,364
1988,26,6420,349.9637773383197,120.0,11288.0,10321.54,667794.46,369.64,23915.5,134180,8681328,363
1989,13,7713,201.9283960965096,120.0,348.0,11697.17,756790.67,484.02,31315.48,70183,4540744,145
1990,33,6746,346.4317855433222,180.0,2171.0,3779.6,661119.9,129.88,22718.9,37796,6611199,291
1991,22,6637,2424.38855896255,840.0,4448.0,13129.36,761658.73,464.38,26939.7,144423,8378246,311
1992,25,6173,573.2378172617,120.0,11441.0,41205.22,756495.56,1545.2,28368.58,370847,6808460,240
1993,36,1270,354.20354844999025,240.0,7302.0,17898.67,795109.33,767.09,34076.11,53696,2385328,70
1994,7,4854,328.7971960537052,180.0,5894.0,9493.88,589300.87,339.07,21046.46,75951,4714407,224
1995,12,2926,1641.44364791116,1200.0,4690.0,15727.38,431645.62,558.62,15331.67,204456,5611393,366
1996,17,4414,2121.9812035098657,2220.0,5754.0,5120.38,110905.0,182.37,3950.04,66565,1441765,365
1997,13,7528,393.3011356219815,300.0,342.0,9124.11,515610.67,337.93,19096.69,82117,4640496,243
1998,19,7234,3355.4860220569376,3720.0,721.0,11487.8,197214.7,431.87,7414.09,114878,1972147,266
1999,12,2912,1320.306308689327,300.0,4624.0,31603.38,1588582.69,1122.52,56425.07,410844,20651575,366
2000,17,4375,311.121441409457,120.0,5700.0,14615.15,654699.69,519.12,23254.36,189997,8511096,366
2001,17,4375,311.121441409457,120.0,5835.0,14615.15,654699.69,519.12,23254.36,189997,8511096,366
2002,17,4436,399.7018833719408,240.0,5784.0,3576.38,444635.69,127.38,15836.34,46493,5780264,365
2003,26,6491,343.8752543118459,180.0,11178.0,17583.15,577161.08,629.7,20669.68,228581,7503094,363
2004,16,1783,529.782111590226,240.0,5279.0,43623.77,394146.23,1549.48,13999.73,567109,5123901,366
2005,16,1866,455.35511720122474,240.0,5245.0,10933.85,502199.69,388.36,17837.69,142140,6528596,366
2006,18,11305,985.7056145675266,540.0,9216.0,1071.33,341078.33,64.28,20464.7,3214,1023235,50
2007,7,47,274.2112117531717,120.0,5954.0,14618.75,804640.87,522.1,28737.17,116950,6437127,224
2008,7,47,274.2112117531717,120.0,6075.0,14618.75,804640.87,522.1,28737.17,116950,6437127,224
2009,23,5937,299.64648516863065,180.0,10297.0,7070.62,455176.54,251.14,16167.47,91918,5917295,366
2010,13,7709,1036.5413719615776,780.0,233.0,13529.89,301599.22,487.08,10857.57,121769,2714393,250
2011,24,2265,810.1471121390174,600.0,11033.0,117833.69,694237.62,4185.35,24658.71,1531838,9025089,366
2012,10,4714,3181.022745957797,3060.0,1308.0,4700.62,976692.23,166.96,34691.25,61108,12696999,366
2013,14,4993,616.6260027432562,240.0,4758.0,23047.36,1050229.45,817.81,37266.21,253521,11552524,310
2014,32,11611,2372.2201245988294,2040.0,12283.0,21882.4,233924.0,835.21,8928.4,109412,1169620,131
2015,10,4682,495.5259690171627,180.0,1433.0,25029.69,536049.69,889.03,19040.02,325386,6968646,366
2016,16,1801,332.00341096839526,180.0,5323.0,3692.77,397430.46,131.16,14116.38,48006,5166596,366
2017,18,11256,3157.985219758849,3120.0,9392.0,12040.67,152045.0,722.44,9122.7,36122,456135,50
2018,25,6235,2300.4636301835485,2520.0,11467.0,4094.85,548214.54,145.45,19472.1,53233,7126789,366
2019,26,6393,1043.68233637073,780.0,11113.0,128318.69,1087194.92,4595.44,38935.36,1668143,14133534,363
2020,22,6702,1777.6303653777936,1500.0,4462.0,1762.12,461793.0,63.79,16716.49,14097,3694344,221
2021,14,5181,304.0788623141564,120.0,4944.0,20028.38,352641.15,711.39,12525.51,260369,4584335,366
2022,16,1768,2043.9775714850748,1740.0,5216.0,70236.85,607888.23,2494.75,21591.66,913079,7902547,366
2023,17,4380,357.6845208845209,180.0,5786.0,5713.77,515174.0,202.95,18298.53,74279,6697262,366
2024,17,4408,933.1655922745688,360.0,5682.0,65155.46,695757.0,2314.27,24712.68,847021,9044841,366
2025,17,4408,933.1655922745688,360.0,5858.0,65155.46,695757.0,2314.27,24712.68,847021,9044841,366
2026,19,7202,409.741935483871,240.0,574.0,10164.7,230336.1,389.45,8825.14,101647,2303361,261
2027,25,6218,311.26738912250835,240.0,11494.0,28532.23,1188583.54,1013.44,42217.45,370919,15451586,366
2028,7,31,457.4821698724876,300.0,5950.0,15636.25,581832.5,558.44,20779.73,125090,4654660,224
2029,17,4318,498.33472890935735,180.0,5706.0,3700.69,279318.85,131.45,9921.16,48109,3631145,366
2030,30,7434,265.7397099750989,120.0,1861.0,4621.9,524265.2,173.76,19709.22,46219,5242652,266
2031,26,6525,844.6980579941473,240.0,11146.0,2676.15,384297.31,95.84,13762.71,34790,4995865,363
2032,33,6960,2412.7853380158035,2400.0,2024.0,9318.5,381205.2,320.22,13099.84,93185,3812052,291
2033,36,1292,240.60014060802317,180.0,7047.0,49820.0,852221.33,2135.14,36523.77,149460,2556664,70
2034,16,1674,538.732756605097,300.0,5190.0,2360.77,394079.08,83.85,13997.34,30690,5123028,366
2035,32,11009,765.4181184668989,420.0,12173.0,1712.0,459325.6,64.85,17398.7,8560,2296628,132
2036,14,5118,511.6399435337744,240.0,4777.0,36420.38,1607048.46,1293.62,57080.96,473465,20891630,366
2037,23,6063,935.952683795472,300.0,10302.0,2011.46,696364.23,71.45,24734.25,26149,9052735,366
2038,26,6459,553.9761018019218,420.0,11297.0,28388.31,317429.23,1016.66,11367.99,369048,4126580,363
2039,32,11480,3070.425531914894,2670.0,12117.0,970.4,337375.8,36.76,12779.39,4852,1686879,132
2040,30,7409,751.9735753042519,480.0,1808.0,22149.5,491269.7,832.69,18468.79,221495,4912697,266
2041,25,6284,569.9151234567901,300.0,11493.0,5051.08,1037138.62,179.41,36838.26,65664,13482802,366
2042,32,11439,571.3479037333107,300.0,12096.0,36686.6,1478581.2,1389.64,56006.86,183433,7392906,132
2043,14,5138,396.2811642470155,180.0,4896.0,24350.08,560485.46,864.89,19907.95,316551,7286311,366
2044,15,552,850.2207130730051,240.0,5578.0,3337.46,290294.23,118.54,10311.0,43387,3773825,366
2045,16,1823,3502.823815860253,3780.0,5182.0,20433.77,611993.77,725.79,21737.48,265639,7955919,366
2046,28,5674,444.8236627847058,240.0,9804.0,8686.77,429992.08,308.55,15272.94,112928,5589897,366
2047,14,5098,379.7567797640764,180.0,5056.0,6091.9,660109.8,232.52,25195.03,60919,6601098,262
2048,18,11125,507.6521478969807,360.0,9330.0,25260.67,488703.67,1515.64,29322.22,75782,1466111,50
2049,30,7327,358.25659009533354,240.0,1825.0,21959.7,1181883.8,825.55,44431.72,219597,11818838,266
2050,10,4629,364.45854657113614,240.0,1179.0,10300.54,481423.85,365.87,17099.75,133907,6258510,366
2051,18,11302,2448.7232975629327,1680.0,9243.0,13237.67,602941.33,794.26,36176.48,39713,1808824,50
2052,28,5838,1330.7674842186682,540.0,9954.0,51749.88,762852.87,1990.38,29340.5,413999,6102823,208
2053,18,11233,335.5431846090872,180.0,9244.0,6740.33,672143.67,404.42,40328.62,20221,2016431,50
2054,16,1780,862.656399794458,300.0,5291.0,89263.31,1297597.85,3170.55,46089.54,1160423,16868772,366
2055,16,1878,759.0887807243058,360.0,5346.0,31562.77,1297665.23,1121.08,46091.93,410316,16869648,366
2056,26,6405,347.3014543293817,240.0,11207.0,18342.77,612943.31,656.9,21951.14,238456,7968263,363
2057,14,5142,228.69992692486548,120.0,4774.0,11044.08,623394.08,392.28,22142.41,143573,8104123,366
2058,19,7140,377.36589802376034,180.0,670.0,24799.9,511127.6,932.33,19215.32,247999,5111276,266
2059,26,6546,1048.229177286166,420.0,11105.0,2265.85,523875.31,81.15,18761.37,29456,6810379,363
2060,14,5149,1568.7427325581396,1170.0,4904.0,570.15,622520.0,20.25,22111.37,7412,8092760,366
2061,19,7150,457.5645209136755,240.0,404.0,3334.6,343856.2,125.36,12926.92,33346,3438562,266
2062,25,6261,2258.9584647934375,1920.0,11403.0,11895.69,195953.08,422.52,6960.08,154644,2547390,366
2063,16,1699,659.9845662322022,240.0,5313.0,74307.62,1294363.08,2639.34,45974.64,965999,16826720,366
2064,17,4378,1270.361449047606,840.0,5773.0,16288.92,751798.46,578.57,26703.22,211756,9773380,366
2065,22,6615,511.2417307067297,180.0,4402.0,37499.18,935054.18,1313.67,32756.68,412491,10285596,314
2066,22,6634,333.2446518864255,120.0,4363.0,7122.55,502329.18,250.31,17653.74,78348,5525621,313
2067,7,4902,2953.44085743133,3000.0,6021.0,9036.63,516194.13,322.74,18435.5,72293,4129553,224
2068,16,1746,463.7374174543119,240.0,5272.0,13018.46,363503.15,462.4,12911.31,169240,4725541,366
2069,18,11271,192.2071516646116,120.0,9443.0,3749.0,247973.0,224.94,14878.38,11247,743919,50
2070,14,5162,1330.691445750205,780.0,4793.0,1537.08,636321.15,54.6,22601.57,19982,8272175,366
2071,18,11142,222.6680820948337,120.0,9460.0,5088.33,267639.67,305.3,16058.38,15265,802919,50
2072,30,7320,516.9574243610251,300.0,1635.0,37191.83,945386.17,1690.54,42972.1,223151,5672317,132
2073,30,7320,516.9574243610251,300.0,1635.0,25314.67,1000698.67,1287.19,50882.98,75944,3002096,59
2074,30,7366,380.8751965954297,240.0,1757.0,5741.9,801749.4,215.86,30140.95,57419,8017494,266
2075,36,1068,702.8537247581877,480.0,7152.0,78734.0,781548.67,3374.31,33494.94,236202,2344646,70
2076,14,5018,358.82928368570526,180.0,5043.0,3378.31,452715.77,119.99,16080.07,43918,5885305,366
2077,22,6707,750.036905775337,360.0,4457.0,82175.82,501079.45,2897.22,17666.26,903934,5511874,312
2078,24,2227,658.637830370212,480.0,11032.0,51916.85,984017.08,1844.04,34951.43,674919,12792222,366
2079,32,11573,2751.7832061068702,2820.0,12113.0,11255.2,608821.4,426.33,23061.42,56276,3044107,132
2080,7,27,501.54827574142536,300.0,5984.0,17930.88,589549.13,640.39,21055.33,143447,4716393,224
2081,7,27,501.54827574142536,300.0,6069.0,17930.88,589549.13,640.39,21055.33,143447,4716393,224
2082,36,1214,258.57833163784335,180.0,7136.0,9599.67,900533.67,411.41,38594.3,28799,2701601,70
2083,14,4972,547.0527755897351,180.0,4916.0,27117.23,2004859.31,963.18,71210.85,352524,26063171,366
2084,15,430,393.8116679718089,240.0,5612.0,10985.23,371092.38,391.25,13216.99,142808,4824201,365
2085,36,1203,323.14584596725285,180.0,7297.0,22461.33,696833.33,962.63,29864.29,67384,2090500,70
2086,10,4582,571.6716919465096,180.0,1132.0,31223.62,751012.15,1109.04,26675.3,405907,9763158,366
2087,22,6625,806.8429709491656,360.0,4368.0,171387.09,1913765.45,6004.01,67042.74,1885258,21051420,314
2088,15,427,379.25814519952263,180.0,5562.0,22495.38,377634.08,799.02,13413.23,292440,4909243,366
2089,13,7516,630.781410527588,360.0,133.0,3430.78,528502.11,123.51,19026.08,30877,4756519,250
2090,18,8651,286.1965317919075,180.0,9419.0,8844.0,353309.33,530.64,21198.56,26532,1059928,50
2091,19,7190,691.178257436872,540.0,638.0,37540.6,365366.7,1411.3,13735.59,375406,3653667,266
2092,23,6017,1616.0255293815885,720.0,10232.0,236847.31,530132.31,8412.61,18829.84,3079015,6891720,366
2093,24,2249,1957.453862996559,1380.0,10962.0,8962.71,208786.43,344.72,8030.25,62739,1461505,182
2094,10,4675,1766.2831248958337,660.0,1269.0,76254.46,598291.31,2708.49,21250.78,991308,7777787,366
2095,23,5976,444.3275766016713,240.0,10140.0,7524.69,109480.0,267.27,3888.63,97821,1423240,366
2096,30,7407,249.18610032395017,120.0,1859.0,7563.7,564462.8,284.35,21220.41,75637,5644628,266
2097,7,4866,374.0830594562295,240.0,6040.0,18679.75,447916.87,667.13,15997.03,149438,3583335,224
2098,17,4263,907.9310433817648,300.0,5741.0,17350.62,849016.15,616.28,30156.31,225558,11037210,366
2099,14,5163,831.1878776802635,600.0,4753.0,50893.31,636409.92,1807.69,22604.72,661613,8273329,366
2100,32,11423,317.18128255486295,180.0,12139.0,27087.0,1663614.6,1026.02,63015.7,135435,8318073,132
2101,10,4524,446.731737262124,240.0,1278.0,10792.9,250485.2,373.46,8667.31,107929,2504852,289
2102,10,4524,446.731737262124,240.0,1278.0,1683.5,166175.0,129.5,12782.69,3367,332350,26
2103,28,5734,588.4202310334061,300.0,9872.0,4213.69,985042.85,149.67,34987.86,54778,12805557,366
2104,19,7214,1584.306527909177,960.0,431.0,974.1,259336.6,36.62,9749.5,9741,2593366,266
2105,33,6951,810.6122448979592,180.0,2156.0,1241.9,445760.7,42.68,15318.24,12419,4457607,291
2106,7,23,882.2750424448217,420.0,6076.0,6061.75,254911.75,216.49,9103.99,48494,2039294,224
2107,7,23,882.2750424448217,420.0,5969.0,6061.75,254911.75,216.49,9103.99,48494,2039294,224
2108,7,23,882.2750424448217,420.0,5869.0,6061.75,254911.75,216.49,9103.99,48494,2039294,224
2109,10,4701,324.812925170068,180.0,1118.0,4845.0,298059.0,538.33,33117.67,4845,298059,9
2110,14,5139,470.34326388759825,180.0,4802.0,50233.73,526704.73,1879.49,19706.64,552571,5793752,294
2111,32,10947,282.9992480395316,180.0,12187.0,22254.8,1262099.8,842.98,47806.81,111274,6310499,132
2112,15,570,571.8338213762811,240.0,5644.0,1223.5,330761.37,47.29,12783.05,9788,2646091,207
2113,15,570,571.8338213762811,240.0,5446.0,1223.5,330761.37,47.29,12783.05,9788,2646091,207
2114,10,4602,496.3284420855448,180.0,1400.0,1846.77,742806.31,65.6,26383.83,24008,9656482,366
2115,28,5667,317.17268646266626,180.0,9968.0,9445.15,655687.38,335.48,23289.44,122787,8523936,366
2116,32,11641,287.80048864787557,180.0,12366.0,14482.0,598284.8,548.56,22662.3,72410,2991424,132
2117,13,7687,308.625318606627,180.0,52.0,13387.44,504736.0,481.95,18170.5,120487,4542624,250
2118,15,517,920.6356788535734,540.0,5629.0,1955.0,385001.38,69.63,13712.38,25415,5005018,365
2119,28,5735,951.3046335852777,180.0,9794.0,2942.46,545774.08,104.51,19385.42,38252,7095063,366
2120,32,11545,343.84517368100313,240.0,12138.0,52139.0,1631432.0,2020.89,63233.8,260695,8157160,129
2121,23,6047,327.83759073013266,240.0,10270.0,8141.69,691988.08,289.19,24578.81,105842,8995845,366
2122,10,4631,775.7329462989841,240.0,1482.0,819.5,426073.0,34.51,17939.92,3278,1704292,95
2123,10,4631,775.7329462989841,240.0,1482.0,260.25,404549.0,9.91,15411.39,1041,1618196,105
2124,10,4631,775.7329462989841,240.0,1488.0,819.5,426073.0,34.51,17939.92,3278,1704292,95
2125,10,4631,775.7329462989841,240.0,1488.0,260.25,404549.0,9.91,15411.39,1041,1618196,105
2126,18,11194,740.196749358426,240.0,9360.0,1774.33,379933.0,106.46,22795.98,5323,1139799,50
2127,22,6651,383.2295868540614,180.0,4475.0,4153.0,761697.55,146.89,26941.07,45683,8378673,311
2128,30,7310,390.9592510515128,240.0,1818.0,8087.2,1010379.9,304.03,37984.21,80872,10103799,266
2129,19,7183,474.38709677419354,180.0,566.0,1852.6,189551.0,92.63,9477.55,9263,947755,100
2130,23,5982,1628.324164765866,840.0,10156.0,1779.38,276199.0,63.2,9810.35,23132,3590587,366
2131,30,7300,270.49440218259576,120.0,1802.0,13474.4,932801.3,506.56,35067.72,134744,9328013,266
2132,22,6714,554.8462821734986,180.0,4458.0,19101.18,408038.0,686.64,14668.03,210113,4488418,306
2133,26,6506,2335.723797780518,2460.0,11285.0,15278.08,405594.31,547.15,14525.42,198615,5272726,363
2134,14,5141,448.8014496093843,240.0,4784.0,26646.55,604573.36,957.88,21733.03,293112,6650307,306
2135,18,11296,229.75514201762977,120.0,9440.0,10989.33,88634.33,659.36,5318.06,32968,265903,50
2136,19,7122,522.5423566574136,300.0,395.0,5282.8,692813.6,198.6,26045.62,52828,6928136,266
2137,36,1195,299.6688928605023,180.0,7323.0,17773.67,696158.67,761.73,29835.37,53321,2088476,70
2138,19,7143,544.2087510540616,360.0,385.0,4898.6,510976.8,184.16,19209.65,48986,5109768,266
2139,16,1646,1106.3637052361669,480.0,5149.0,91144.08,2490273.77,3237.36,88452.35,1184873,32373559,366
2140,26,6439,669.3711730974827,360.0,11097.0,1887.92,190626.85,67.8,6845.72,24543,2478149,362
2141,30,7448,408.3531043283504,300.0,1817.0,49058.3,491274.1,1844.3,18468.95,490583,4912741,266
2142,10,4523,653.1765893037336,240.0,1280.0,2025.23,369672.46,71.93,13130.44,26328,4805742,366
2143,18,11303,407.04269733732474,360.0,9266.0,19497.67,602465.33,1169.86,36147.92,58493,1807396,50
2144,12,2903,289.974263809498,120.0,4710.0,7904.0,1377161.0,280.74,48915.55,102752,17903093,366
2145,19,7088,1148.439910560027,720.0,487.0,75048.5,804387.6,2821.37,30240.14,750485,8043876,266
2146,23,6085,619.295154185022,300.0,10130.0,2431.31,748871.23,86.36,26599.25,31607,9735326,366
2147,7,18,310.3543990086741,180.0,5992.0,5223.25,804661.5,186.54,28737.91,41786,6437292,224
2148,7,4912,3225.775711795468,3420.0,6087.0,7559.5,498279.67,283.48,18685.49,45357,2989678,160
2149,16,1879,590.4198289098487,120.0,5267.0,16733.85,390608.62,594.37,13874.08,217540,5077912,366
2150,14,5179,604.3511450381679,180.0,5088.0,4619.29,447905.29,173.84,16856.65,32335,3135337,186
2151,17,4314,306.96952271420355,180.0,5651.0,5603.75,645911.0,273.35,31507.85,22415,2583644,82
2152,17,4314,306.96952271420355,180.0,5859.0,5603.75,645911.0,273.35,31507.85,22415,2583644,82
2153,25,6333,2935.153239363766,2820.0,11364.0,8330.85,267319.15,295.9,9494.94,108301,3475149,366
2154,33,6745,777.9298071983872,540.0,1914.0,222277.8,661244.7,7638.41,22723.19,2222778,6612447,291
2155,7,4855,527.0774516523655,240.0,5898.0,22706.12,802078.75,810.93,28645.67,181649,6416630,224
2156,13,7704,257.6873417476854,180.0,230.0,21436.44,301595.67,771.71,10857.44,192928,2714361,250
2157,14,5196,314.42559241706164,180.0,5053.0,4426.38,462195.54,157.22,16416.78,57543,6008542,366
2158,16,1876,268.1940689147974,120.0,5337.0,7876.54,1126077.46,279.77,39997.29,102395,14639007,366
2159,22,6601,977.9280821917808,480.0,4474.0,838.36,590976.18,29.37,20702.99,9222,6500738,314
2160,24,2323,614.8711202466599,300.0,10993.0,6165.92,728069.46,219.01,25860.39,80157,9464903,366
2161,14,5133,511.23676059613774,300.0,4938.0,41873.69,1288171.62,1487.32,45754.73,544358,16746231,366
2162,16,1793,364.26685536121,180.0,5135.0,11304.31,900988.0,401.52,32002.31,146956,11712844,366
2163,26,6375,389.2936364191376,180.0,11252.0,7675.31,624240.85,274.87,22355.73,99779,8115131,363
2164,18,11162,308.5124698310539,180.0,9375.0,12554.67,355872.0,753.28,21352.32,37664,1067616,50
