,external_mall_id,block_id,average_dwell_time,median_dwell_time,store_id,store_visits_monthly_average,store_window_flow_monthly_average,store_visits_daily_average,store_window_flow_daily_average,store_total_visits,store_total_window_flow,days_with_traffic_data,mall_name,mall_country,mall_id,total_mall_area,store_name,store_year_opened,store_year_closed,store_branch_level_1,store_branch_level_2,store_branch_level_3,store_sales_r12m,store_rent_r12m,store_area,rent_incentive_r12m,service_charges_r12m,marketing_costs_r12m,administration_fees_r12m,real_estate_taxes_r12m,large_scale_works_r12m,maintenance_works_r12m
1878,23,6023,1461.9452279137477,1140.0,10118.0,6438.08,198974.23,228.67,7067.39,83695,2586665,366,Westfield Täby Centrum,Sweden,57.0,68248.0,store_3717,29/11/2013,2099-01-01 00:00:00,Health & Beauty,Hair & Body,Hairdressers,,105195.0,143.0,,,0.0,,9322.0,,612.0
1879,25,6271,1932.7189086294416,1260.0,11567.0,7575.46,197699.0,269.07,7022.1,98481,2570087,366,Westfield Parquesur,Spain,61.0,91858.1,store_4199,30/06/2023,2099-01-01 00:00:00,Food & Beverage Services,Service to table restaurants,Italian - Service to table restaurants,406583.0,,328.31,,20759.0,0.0,,,,
1880,36,1163,257.9588607594937,120.0,7321.0,6732.25,694938.5,277.62,28657.26,26929,2779754,97,Westfield CentrO,Germany,35.0,139180.0,store_293,18/05/2024,2099-01-01 00:00:00,Bags & Footwear & Accessories,Leath. Bags/Luggage,Leather bags and accessories,1799083.0,150000.0,158.0,,39524.0,0.0,,49465.0,,
1881,15,442,371.7626650896905,240.0,5496.0,10440.0,387490.23,370.82,13763.31,135720,5037373,366,Westfield Parly 2,France,12.0,108792.5,store_149,19/11/2015,2099-01-01 00:00:00,Food & Beverage Services,Sweet moments,Confectionery,13334190.0,1141019.0,113.0,,63350.0,0.0,,1380.0,2757.0,
1882,33,6874,2707.78781793842,900.0,2069.0,5287.82,372342.73,182.91,12879.78,58166,4095770,318,Westfield Mokotow,Poland,5.0,65330.2,store_667,23/12/2016,2099-01-01 00:00:00,Bags & Footwear & Accessories,Leath. Bags/Luggage,Leather bags and accessories,,250096.0,77.23,,,14889.0,,,,
1883,13,7552,768.0869039287898,600.0,78.0,118465.9,214159.6,4436.93,8020.96,1184659,2141596,267,Westfield Donau Zentrum,Austria,0.0,108440.8,store_75,24/11/2011,2099-01-01 00:00:00,Health & Beauty,"Perfumery, beautycare",Monobrand mainstream,424634.0,117876.0,4260.63,,92.0,9905.0,,29901.0,,
1884,19,7025,254.4251924084297,120.0,668.0,6809.82,535288.18,255.66,20096.14,74908,5888170,293,Westfield Shopping City Süd,Austria,1.0,120306.9,store_355,27/07/2022,2099-01-01 00:00:00,Fashion apparel,Family Fashion,Family Fashion,1353195.0,252003.0,164.0,,15968.0,1719.0,,,,
1885,19,7043,270.133360274803,180.0,575.0,2978.27,530470.36,111.81,19915.27,32761,5835174,293,Westfield Shopping City Süd,Austria,1.0,120306.9,store_191,18/09/2019,2099-01-01 00:00:00,Health & Beauty,"Perfumery, beautycare",Monobrand mainstream,807048.0,594161.0,81.0,,21219.0,0.0,,30856.0,,
1886,13,7565,341.2224543432846,180.0,225.0,2988.5,290794.6,109.47,10651.82,29885,2907946,273,Westfield Donau Zentrum,Austria,0.0,108440.8,store_210,05/06/2020,2099-01-01 00:00:00,Sport,Sport Clothes & Equipment,Sport clothes & Outdoor,775170.0,115794.0,130.0,,40898.0,73706.0,,5442.0,,
1887,28,5695,1453.4389140271494,1080.0,9993.0,1504.77,676648.77,53.45,24033.97,19562,8796434,366,Westfield Mall Of Scandinavia,Sweden,59.0,91385.5,store_3516,24/11/2021,2099-01-01 00:00:00,Health & Beauty,Hair & Body,"Beauty salons, UVA and nail salons",21570578.0,231742.0,55.0,,,0.0,9880.0,,,1713.0
1888,17,4340,850.8004281980641,420.0,5714.0,60118.69,712316.31,2135.36,25300.85,781543,9260112,366,Westfield Rosny 2,France,15.0,98221.7,store_189,18/05/2011,2099-01-01 00:00:00,Home,Furniture & Interior Design,Decoration accessories / Design,1331538.0,,492.0,,788.0,26698.0,40193.0,,,
1889,14,5082,424.6094720795276,180.0,4737.0,12599.38,856497.92,447.52,30422.06,163792,11134473,366,Westfield La Part Dieu,France,17.0,141267.4,store_30,01/09/1992,2099-01-01 00:00:00,Fashion apparel,Family Fashion,Jeans,56790120.0,133605.0,195.0,,8487.0,3224.0,,,,
1890,30,7455,371.47300360082806,240.0,1761.0,14025.36,258796.36,526.55,9715.9,154279,2846760,293,Westfield Arkadia,Poland,6.0,77325.5,store_933,07/03/2017,2099-01-01 00:00:00,Bags & Footwear & Accessories,Leath. Bags/Luggage,Leather bags and accessories,898689.0,,172.16,,13586.0,0.0,,9503.0,,
1891,33,6737,483.4390483136742,360.0,2112.0,36176.36,763664.09,1251.38,26416.05,397940,8400305,318,Westfield Mokotow,Poland,5.0,65330.2,store_14,16/05/2019,2099-01-01 00:00:00,Health & Beauty,"Perfumery, beautycare",Multibrand mainstream,323608.0,565153.0,891.2,,82203.0,0.0,,7016.0,,
1892,14,5057,778.6931724403529,300.0,4854.0,29102.0,2022002.62,1033.68,71819.77,378326,26286034,366,Westfield La Part Dieu,France,17.0,141267.4,store_554,26/04/2013,2099-01-01 00:00:00,Fashion apparel,Lingerie & Underwear,Women underwear,1206780.0,,320.0,,,33768.0,,,4217.0,
1893,14,5064,495.5802249851984,360.0,4961.0,6494.77,690856.92,230.69,24538.63,84432,8981140,366,Westfield La Part Dieu,France,17.0,141267.4,store_1701,28/11/2020,2099-01-01 00:00:00,Food & Beverage Services,Gourmet Food Products,"Herbal, spices and tea products",686272.0,158435.0,82.0,,,0.0,,14937.0,1526.0,
1894,15,551,627.4599000788851,300.0,5425.0,3636.0,298770.08,129.15,10612.05,47268,3884011,366,Westfield Parly 2,France,12.0,108792.5,store_1452,29/10/1987,2099-01-01 00:00:00,Health & Beauty,Optician,Optician & Sunglasses,591290.0,448984.0,71.0,,365128.0,0.0,,,1256.0,
1895,19,7174,521.8532099412141,180.0,691.0,10152.36,294794.0,381.15,11067.35,111676,3242734,293,Westfield Shopping City Süd,Austria,1.0,120306.9,store_341,03/10/2022,2099-01-01 00:00:00,Culture & Media & Technology,Mobile Phones & Communication,Mobile Phones accessories,,263694.0,82.0,,29633.0,4073.0,,7967.0,10826.0,
1896,26,6471,464.4669743002459,300.0,11244.0,4803.54,469167.77,170.62,16664.43,62446,6099181,366,Westfield La Maquinista,Spain,64.0,73650.1,store_3859,11/05/2019,2099-01-01 00:00:00,Health & Beauty,Optician,Optician & Sunglasses,4098698.0,31479.0,37.12,,6307.0,12018.0,,28717.0,,46289.0
1897,33,6903,280.65723413966225,120.0,2127.0,15801.18,226147.55,546.58,7822.71,173813,2487623,318,Westfield Mokotow,Poland,5.0,65330.2,store_932,21/12/2019,2099-01-01 00:00:00,Bags & Footwear & Accessories,Footwear,Family footwear,2392489.0,135392.0,131.6,,14832.0,0.0,,9095.0,,
1898,7,79,589.0708701931229,360.0,5930.0,88225.56,737545.89,3176.12,26551.65,794030,6637913,250,Westfield Vélizy 2,France,14.0,104280.1,store_63,02/03/2010,2099-01-01 00:00:00,Fashion apparel,Family Fashion,Family Fashion,436569.0,,767.2,,25724.0,0.0,,1391.0,,
1899,12,2900,577.858763243349,360.0,4641.0,49332.85,610161.62,1776.53,21972.58,641327,7932101,361,Westfield Forum Des Halles,France,19.0,74438.4,store_1180,19/05/2017,2099-01-01 00:00:00,Health & Beauty,"Perfumery, beautycare",Monobrand mainstream,9530385.0,,175.0,,211101.0,0.0,,2194.0,,
1900,15,501,485.25231255170337,180.0,5483.0,2293.46,469073.92,81.46,16661.1,29815,6097961,366,Westfield Parly 2,France,12.0,108792.5,store_1823,20/02/2015,2099-01-01 00:00:00,Bags & Footwear & Accessories,Footwear,Men footwear,,56332.0,65.0,,70127.0,8209.0,6441.0,,,
1901,16,1667,522.2016519925519,240.0,5280.0,34338.77,1076993.92,1219.68,38253.88,446404,14000921,366,Westfield Les Quatre Temps,France,20.0,92213.8,store_951,25/10/2019,2099-01-01 00:00:00,Fashion apparel,Lingerie & Underwear,Women underwear,,,228.0,,8878.0,0.0,,,,
1902,16,1828,717.5572968349016,240.0,5158.0,50633.92,1800600.62,1798.47,63955.76,658241,23407808,366,Westfield Les Quatre Temps,France,20.0,92213.8,store_1336,17/07/2009,2099-01-01 00:00:00,Fashion apparel,Women's Fashion,Women's Fashion,,318252.0,631.0,,42116.0,3915.0,,,,57465.0
1903,19,7058,2206.947785050997,2100.0,711.0,9148.64,518626.18,343.46,19470.61,100635,5704888,293,Westfield Shopping City Süd,Austria,1.0,120306.9,store_449,06/07/2023,2099-01-01 00:00:00,Food & Beverage Services,Service to table restaurants,Brasseries & Local Kitchen,359618.8,6836871.0,264.0,,,921.0,,,,
1904,30,7359,743.4721710283818,540.0,1784.0,7169.64,675039.82,269.17,25342.79,78866,7425438,293,Westfield Arkadia,Poland,6.0,77325.5,store_822,02/03/2018,2099-01-01 00:00:00,Culture & Media & Technology,Mobile Phones & Communication,Mobile Phones & Communication & Internet,778724.0,181999.0,242.0,,22163.0,1336.0,,,,
1905,30,7392,265.4694932781799,120.0,1685.0,8409.45,249890.09,315.71,9381.54,92504,2748791,293,Westfield Arkadia,Poland,6.0,77325.5,store_180,01/03/2005,2099-01-01 00:00:00,Fashion apparel,Family Fashion,Family Fashion,2713190.41,108304.0,240.0,,67980.0,0.0,762.0,819.0,,
1906,18,11257,548.4873743564599,360.0,9263.0,4698.75,310389.25,244.09,16124.12,18795,1241557,77,Westfield Mall of The Netherlands,Netherlands,54.0,93262.5,store_3107,21/10/2019,2099-01-01 00:00:00,Health & Beauty,Optician,Optician & Sunglasses,19711750.0,31549.0,262.0,,97.0,0.0,,,,
1907,13,7567,375.222133279968,240.0,100.0,3122.7,551370.4,112.73,19905.07,31227,5513704,277,Westfield Donau Zentrum,Austria,0.0,108440.8,store_95,08/06/2013,2099-01-01 00:00:00,Food & Beverage Services,Gourmet Food Products,Gourmet General Grocery,810184.0,82190.0,115.0,,12513.0,0.0,7911.0,172346.0,,
1908,14,5224,2683.442585821982,2820.0,5018.0,6876.46,667516.31,244.25,23709.6,89394,8677712,366,Westfield La Part Dieu,France,17.0,141267.4,store_2011,10/09/2021,2099-01-01 00:00:00,Food & Beverage Services,Service to table restaurants,Brasseries & Local Kitchen,28918652.0,,548.0,,2166.0,63413.0,,,,1428.0
1909,24,2253,2031.981497687211,1320.0,10955.0,1506.15,174258.23,53.5,6189.5,19580,2265357,366,Westfield Glòries,Spain,62.0,35087.8,store_4065,10/11/2012,2099-01-01 00:00:00,Entertainment,Entertainment,"Gambling, Casinos",5258595.0,528088.0,193.67,,15727.0,4989.0,,4928.0,,
1910,32,11727,1384.9069048436963,1140.0,12151.0,28920.5,236732.5,1230.66,10073.72,173523,1420395,141,Westfield Stratford City,United Kingdom,68.0,162896.4,store_653,13/09/2011,2099-01-01 00:00:00,Food & Beverage Services,"Bars, Coffee and Tea breaks",Seated Cafes & Kiosks,155785.69,,260.85,,11347.0,15860.0,,200915.0,,
1911,13,7533,316.6249015536622,180.0,61.0,5399.8,233252.7,199.99,8638.99,53998,2332527,270,Westfield Donau Zentrum,Austria,0.0,108440.8,store_59,01/09/2000,2099-01-01 00:00:00,Home,Furniture & Interior Design,Tableware and kitchen tools,4456260.0,485599.0,131.0,,119000.0,0.0,,,,
1912,13,7636,344.6623936114321,180.0,143.0,7524.7,354624.4,271.65,12802.32,75247,3546244,277,Westfield Donau Zentrum,Austria,0.0,108440.8,store_136,20/02/2016,2099-01-01 00:00:00,Fashion apparel,Family Fashion,Family Fashion,1084103.0,2314366.0,388.1,,,0.0,,,,
1913,16,1699,648.0246264505756,240.0,5313.0,76693.54,1341101.54,2724.09,47634.75,997016,17434320,366,Westfield Les Quatre Temps,France,20.0,92213.8,store_1131,26/02/2021,2099-01-01 00:00:00,Sport,Sport Clothes & Equipment,Sport clothes & Outdoor,642999.28,186369.0,590.0,,,6469.0,,,,
1914,17,4378,1288.4408744378445,900.0,5773.0,16516.38,758136.0,586.65,26928.33,214713,9855768,366,Westfield Rosny 2,France,15.0,98221.7,store_1720,31/01/2018,2099-01-01 00:00:00,Food & Beverage Services,Fast Meal,American & Burgers,706958.42,138603.0,247.0,,,0.0,17317.0,9824.0,,
1915,13,7604,801.4563166575041,540.0,21.0,86385.2,294717.6,3129.9,10678.17,863852,2947176,276,Westfield Donau Zentrum,Austria,0.0,108440.8,store_21,01/07/1996,2099-01-01 00:00:00,Fashion apparel,Family Fashion,Family Fashion,23197438.0,105524.0,2555.0,,,0.0,,,3894.0,
1916,18,11155,423.8497930218805,240.0,9212.0,1410.5,411311.75,73.27,21366.84,5642,1645247,77,Westfield Mall of The Netherlands,Netherlands,54.0,93262.5,store_3124,01/09/2015,2099-01-01 00:00:00,Health & Beauty,Optician,Optician & Sunglasses,,129687.0,105.0,,30101.0,12079.0,,,,
1917,28,5793,287.2366828753108,180.0,9902.0,6984.46,682303.08,248.08,24234.81,90798,8869940,366,Westfield Mall Of Scandinavia,Sweden,59.0,91385.5,store_3624,12/11/2015,2099-01-01 00:00:00,Fashion apparel,Men's Fashion,Men's Fashion,359365.0,,61.0,,99366.0,0.0,,,,
1918,10,4670,289.53675021120813,180.0,1257.0,2385.54,602587.62,84.73,21403.39,31012,7833639,366,Westfield Chodov,Czech Republic,4.0,91831.5,store_565,11/10/2017,2099-01-01 00:00:00,Home,Furniture & Interior Design,Home textile,3927752.0,1017533.0,111.3,,36664.0,28877.0,,119426.0,,
1919,17,4311,2802.334957369062,1320.0,5844.0,13377.92,902123.38,475.17,32042.63,173913,11727604,366,Westfield Rosny 2,France,15.0,98221.7,store_1718,11/10/2023,2099-01-01 00:00:00,Culture & Media & Technology,General Culture & Media & Technology,General Culture & Media & Technology,1163278.0,,196.0,,444.0,1464.0,2172.0,,,
1920,30,7466,187.4297626379874,120.0,1775.0,9340.64,835450.64,350.67,31365.04,102747,9189957,293,Westfield Arkadia,Poland,6.0,77325.5,store_841,23/06/2017,2099-01-01 00:00:00,Other,"Tobbaconists, lotteries and other activities","Tobbaconists, lotteries and other activities",2534393.6,,27.0,,9085.0,0.0,414.0,21557.0,,
1921,36,1248,471.1670361194419,240.0,7083.0,12521.5,904973.75,516.35,37318.51,50086,3619895,97,Westfield CentrO,Germany,35.0,139180.0,store_2557,19/07/2008,2099-01-01 00:00:00,Food & Beverage Services,Fast Meal,American & Burgers,2290508.12,,46.0,,37712.0,0.0,,,749.0,9504.0
1922,13,7717,719.0111474268955,420.0,27.0,92787.8,878964.6,3349.74,31731.57,927878,8789646,277,Westfield Donau Zentrum,Austria,0.0,108440.8,store_27,23/10/1986,2099-01-01 00:00:00,Fashion apparel,Family Fashion,Family Fashion,1132286.07,1599329.0,3387.0,,7192.0,0.0,,33000.0,,
1923,15,503,340.9553100677881,120.0,5399.0,8711.67,398250.67,544.48,24890.67,26135,1194752,48,Westfield Parly 2,France,12.0,108792.5,store_1972,01/06/2002,30/11/2023,Fashion apparel,Women's Fashion,Women's Fashion,3755715.0,111891.0,0.0,,30119.0,8114.0,,,,
1924,16,1878,764.1770433558464,360.0,5346.0,33181.69,1345021.08,1178.58,47773.97,431362,17485274,366,Westfield Les Quatre Temps,France,20.0,92213.8,store_783,19/09/2022,2099-01-01 00:00:00,Fashion apparel,Lingerie & Underwear,Women underwear,2257478.0,207428.0,571.0,0.0,79836.0,0.0,4823.0,2679.0,,380.0
1925,22,6613,921.0657306955968,300.0,4445.0,30571.75,932204.08,1075.84,32804.84,366861,11186449,341,Westfield Euralille,France,26.0,58389.7,store_1332,26/11/2016,2099-01-01 00:00:00,Jewellery,Jewellery & Watches,Gold Classic Jewellery & Watches,810097.53,,212.0,,,14380.0,,,14927.0,101706.0
1926,33,6945,445.3356440546085,180.0,1946.0,5796.18,458711.45,200.5,15867.38,63758,5045826,318,Westfield Mokotow,Poland,5.0,65330.2,store_49,06/09/2000,2099-01-01 00:00:00,Jewellery,Jewellery & Watches,Modern Jewellery & Watches,808564.0,36241.0,61.9,,,0.0,,1363.0,,
1927,26,6413,332.957157784744,240.0,11309.0,27679.38,1253504.23,983.15,44523.37,359832,16295555,366,Westfield La Maquinista,Spain,64.0,73650.1,store_4134,06/10/2022,2099-01-01 00:00:00,Sport,Sport Clothes & Equipment,Sport clothes & Outdoor,,535171.0,297.0,,8122.0,0.0,164.0,7446.0,,920.0
1928,36,1084,1237.9824404228632,900.0,7174.0,2885.0,207154.75,118.97,8542.46,11540,828619,97,Westfield CentrO,Germany,35.0,139180.0,store_142,19/11/2016,2099-01-01 00:00:00,Services,Photo services,Photo Development,429658.0,1267885.0,83.0,,15495.0,0.0,1257.0,8695.0,,
1929,18,11047,203.7974683544304,180.0,9377.0,6438.0,395570.75,334.44,20549.13,25752,1582283,77,Westfield Mall of The Netherlands,Netherlands,54.0,93262.5,store_3300,18/01/2021,23/09/2024,Food & Beverage Services,Sweet moments,Patisseries & Bakeries & Donuts,1858304.21,81968.0,0.0,,,0.0,5547.0,,,
1930,10,4511,406.24358675373134,240.0,1389.0,9376.0,533903.46,333.03,18963.78,121888,6940745,366,Westfield Chodov,Czech Republic,4.0,91831.5,store_753,15/07/2021,2099-01-01 00:00:00,Home,Furniture & Interior Design,General home furniture,1306442.0,,768.15,,2459.0,8224.0,,6858.0,,
1931,14,5008,402.8830763224673,180.0,5067.0,1428.69,494726.54,50.75,17572.25,18573,6431445,366,Westfield La Part Dieu,France,17.0,141267.4,store_2026,18/11/2023,2099-01-01 00:00:00,Fashion apparel,Family Fashion,Family Fashion,13519698.0,129116.0,43.6,,211504.0,8219.0,,6473.0,,
1932,33,6771,2634.8040007454806,2220.0,2044.0,3912.55,657068.73,135.34,22728.79,43038,7227756,318,Westfield Mokotow,Poland,5.0,65330.2,store_1038,01/02/2016,2099-01-01 00:00:00,Health & Beauty,Hair & Body,Hairdressers,2805125.0,79762.0,100.1,,3906.0,4976.0,,,,
1933,33,6948,687.810131631432,360.0,1988.0,623.86,247688.43,25.1,9964.48,4367,1733819,174,Westfield Mokotow,Poland,5.0,65330.2,store_442,10/11/2012,05/01/2024,Bags & Footwear & Accessories,Leath. Bags/Luggage,Leather bags and accessories,1756943.0,1211143.0,0.0,,-855.0,1821.0,,,,58897.0
1934,33,6948,687.810131631432,360.0,2248.0,623.86,247688.43,25.1,9964.48,4367,1733819,174,Westfield Mokotow,Poland,5.0,65330.2,store_1095,23/07/2024,2099-01-01 00:00:00,Luxury,Luxury Jewellery,Luxury Jewellery,469597.0,68500.0,64.9,,14946.0,0.0,,,1019.0,
1935,12,2919,715.6669252954503,420.0,4672.0,160995.75,1673913.38,6252.26,65006.34,1287966,13391307,206,Westfield Forum Des Halles,France,19.0,74438.4,store_67,19/05/2021,2099-01-01 00:00:00,Fashion apparel,Women's Fashion,Women's Fashion,,97859.0,1966.0,,,19535.0,17759.0,770.0,,
1936,15,592,1333.5048231511255,300.0,5508.0,3051.4,459137.0,125.06,18817.09,15257,2295685,122,Westfield Parly 2,France,12.0,108792.5,store_793,20/07/2016,13/05/2024,Health & Beauty,"Perfumery, beautycare",Monobrand Luxury,996944.83,89932.0,0.0,,,5605.0,,,,
1937,19,7032,265.1484375,180.0,499.0,3575.45,420399.18,134.23,15782.9,39330,4624391,293,Westfield Shopping City Süd,Austria,1.0,120306.9,store_361,31/08/2015,2099-01-01 00:00:00,Sport,Sport Clothes & Equipment,Sport clothes & Outdoor,,441646.0,160.0,,89248.0,0.0,,25180.0,,
1938,25,6189,412.4683621691019,180.0,11547.0,12188.77,1134749.62,432.93,40305.31,158454,14751745,366,Westfield Parquesur,Spain,61.0,91858.1,store_4194,03/04/2022,2099-01-01 00:00:00,Culture & Media & Technology,Mobile Phones & Communication,Mobile Phones accessories,2610558.0,216611.0,49.0,,12871.0,0.0,,,,
1939,18,11134,683.28047868362,420.0,9416.0,21912.25,620071.0,1138.3,32211.48,87649,2480284,77,Westfield Mall of The Netherlands,Netherlands,54.0,93262.5,store_90,18/03/2021,2099-01-01 00:00:00,Food & Beverage Services,"Bars, Coffee and Tea breaks",Seated Cafes & Kiosks,246881.0,34320.0,262.0,,,0.0,,,,
1940,15,447,321.777714060428,180.0,5406.0,4895.23,553171.0,173.87,19648.15,63638,7191223,366,Westfield Parly 2,France,12.0,108792.5,store_2083,01/12/2002,2099-01-01 00:00:00,Services,Clothing-related services,Clothes repairs,2584770.0,246481.0,0.0,,1142.0,8922.0,,,305.0,54299.0
1941,12,2938,2190.7758698872394,1500.0,4702.0,74664.54,586456.38,2726.51,21415.54,970639,7623933,356,Westfield Forum Des Halles,France,19.0,74438.4,store_166,22/11/2022,2099-01-01 00:00:00,Food & Beverage Services,Fast Meal,American & Burgers,57191907.0,1795156.0,476.0,,160935.0,0.0,6052.0,,,1408.0
1942,22,6689,565.1216324465619,300.0,4372.0,3856.25,501053.92,136.1,17684.26,46275,6012647,340,Westfield Euralille,France,26.0,58389.7,store_1355,23/12/1998,2099-01-01 00:00:00,Culture & Media & Technology,Mobile Phones & Communication,Mobile Phones & Communication & Internet,411160.0,68583.0,142.0,,29846.0,15367.0,,6377.0,,
1943,32,11376,246.57574391343556,180.0,12403.0,16445.33,1231164.5,620.58,46459.04,98672,7386987,159,Westfield Stratford City,United Kingdom,68.0,162896.4,store_2627,10/11/2023,2099-01-01 00:00:00,Fashion apparel,Women's Fashion,Women's Fashion,360743.0,110203.0,175.94,,6530.0,0.0,908.0,,5733.0,
1944,14,5061,461.37980972303234,240.0,4917.0,7749.31,686835.77,275.25,24395.81,100741,8928865,366,Westfield La Part Dieu,France,17.0,141267.4,store_39,17/07/2018,2099-01-01 00:00:00,Jewellery,Jewellery & Watches,Modern Jewellery & Watches,2604332.0,13506.0,116.0,,511.0,7375.0,,2899.0,,
1945,33,6923,296.5527527397704,180.0,2180.0,2407.73,137501.27,83.29,4756.33,26485,1512514,318,Westfield Mokotow,Poland,5.0,65330.2,store_1077,15/09/2022,2099-01-01 00:00:00,Fashion apparel,Women's Fashion,Women's Fashion,1591069.0,234960.0,146.4,,5437.0,33760.0,,12577.0,,2443.0
1946,24,2250,2416.0800312486435,1980.0,10967.0,18975.85,174254.0,674.01,6189.35,246686,2265302,366,Westfield Glòries,Spain,62.0,35087.8,store_3836,01/01/2015,2099-01-01 00:00:00,Food & Beverage Services,Service to table restaurants,Italian - Service to table restaurants,805998.0,390000.0,452.55,,47318.0,0.0,,2259.0,,
1947,22,6684,1170.8354507571908,600.0,4414.0,3059.75,497145.0,107.99,17546.29,36717,5965740,340,Westfield Euralille,France,26.0,58389.7,store_1363,30/05/2014,2099-01-01 00:00:00,Health & Beauty,Hair & Body,"Beauty salons, UVA and nail salons",,4180226.0,121.0,,386.0,0.0,,,,
1948,30,7499,822.1059018402675,600.0,1913.0,58654.8,790150.0,2690.59,36245.41,293274,3950750,109,Westfield Arkadia,Poland,6.0,77325.5,store_995,26/09/2024,2099-01-01 00:00:00,Fashion apparel,Family Fashion,Family Fashion,120999.99,16849.0,2076.9,,23311.0,0.0,,,,
1949,10,4544,539.7006802721088,180.0,1485.0,980.0,100120.67,42.61,4353.07,2940,300362,69,Westfield Chodov,Czech Republic,4.0,91831.5,store_772,11/08/2024,2099-01-01 00:00:00,Fashion apparel,Family Fashion,Family Fashion,804885.0,,57.0,,,4169.0,6051.0,,,
1950,10,4544,539.7006802721088,180.0,1485.0,731.8,80592.0,27.93,3076.03,3659,402960,131,Westfield Chodov,Czech Republic,4.0,91831.5,store_772,11/08/2024,2099-01-01 00:00:00,Fashion apparel,Family Fashion,Family Fashion,804885.0,,57.0,,,4169.0,6051.0,,,
